DATAFLOW,SEXP: Sex,PCHAR: Selected person characteristic,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4830: 4830,POA: Postal Areas,3: Queensland,2021,1739
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4008: 4008,POA: Postal Areas,3: Queensland,2021,373
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2472: 2472,POA: Postal Areas,1: New South Wales,2021,1987
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3570: 3570,POA: Postal Areas,2: Victoria,2021,837
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4105: 4105,POA: Postal Areas,3: Queensland,2021,13929
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4427: 4427,POA: Postal Areas,3: Queensland,2021,315
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3533: 3533,POA: Postal Areas,2: Victoria,2021,744
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6356: 6356,POA: Postal Areas,5: Western Australia,2021,115
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6528: 6528,POA: Postal Areas,5: Western Australia,2021,378
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3161: 3161,POA: Postal Areas,2: Victoria,2021,16903
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5576: 5576,POA: Postal Areas,4: South Australia,2021,1133
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5433: 5433,POA: Postal Areas,4: South Australia,2021,1304
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4053: 4053,POA: Postal Areas,3: Queensland,2021,47604
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4852: 4852,POA: Postal Areas,3: Queensland,2021,4055
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5581: 5581,POA: Postal Areas,4: South Australia,2021,568
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3185: 3185,POA: Postal Areas,2: Victoria,2021,13433
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3373: 3373,POA: Postal Areas,2: Victoria,2021,2453
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2748: 2748,POA: Postal Areas,1: New South Wales,2021,1798
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3781: 3781,POA: Postal Areas,2: Victoria,2021,4638
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5491: 5491,POA: Postal Areas,4: South Australia,2021,1797
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2103: 2103,POA: Postal Areas,1: New South Wales,2021,10877
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3160: 3160,POA: Postal Areas,2: Victoria,2021,9024
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6614: 6614,POA: Postal Areas,5: Western Australia,2021,20
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3708: 3708,POA: Postal Areas,2: Victoria,2021,66
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7470: 7470,POA: Postal Areas,6: Tasmania,2021,752
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3137: 3137,POA: Postal Areas,2: Victoria,2021,14558
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5502: 5502,POA: Postal Areas,4: South Australia,2021,1716
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4074: 4074,POA: Postal Areas,3: Queensland,2021,24071
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4804: 4804,POA: Postal Areas,3: Queensland,2021,2125
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2207: 2207,POA: Postal Areas,1: New South Wales,2021,28382
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2765: 2765,POA: Postal Areas,1: New South Wales,2021,45613
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6239: 6239,POA: Postal Areas,5: Western Australia,2021,4657
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2776: 2776,POA: Postal Areas,1: New South Wales,2021,4156
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3822: 3822,POA: Postal Areas,2: Victoria,2021,1001
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4403: 4403,POA: Postal Areas,3: Queensland,2021,850
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4882: 4882,POA: Postal Areas,3: Queensland,2021,3177
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6018: 6018,POA: Postal Areas,5: Western Australia,2021,42250
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3810: 3810,POA: Postal Areas,2: Victoria,2021,55588
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5106: 5106,POA: Postal Areas,4: South Australia,2021,99
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2128: 2128,POA: Postal Areas,1: New South Wales,2021,3600
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5652: 5652,POA: Postal Areas,4: South Australia,2021,656
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6256: 6256,POA: Postal Areas,5: Western Australia,2021,434
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4221: 4221,POA: Postal Areas,3: Queensland,2021,28889
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2323: 2323,POA: Postal Areas,1: New South Wales,2021,26051
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4461: 4461,POA: Postal Areas,3: Queensland,2021,38
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3967: 3967,POA: Postal Areas,2: Victoria,2021,108
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4676: 4676,POA: Postal Areas,3: Queensland,2021,177
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7000: 7000,POA: Postal Areas,6: Tasmania,2021,15645
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3682: 3682,POA: Postal Areas,2: Victoria,2021,645
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5115: 5115,POA: Postal Areas,4: South Australia,2021,13032
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3814: 3814,POA: Postal Areas,2: Victoria,2021,2604
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2025: 2025,POA: Postal Areas,1: New South Wales,2021,7189
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2154: 2154,POA: Postal Areas,1: New South Wales,2021,40874
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3133: 3133,POA: Postal Areas,2: Victoria,2021,22951
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4472: 4472,POA: Postal Areas,3: Queensland,2021,1408
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5140: 5140,POA: Postal Areas,4: South Australia,2021,454
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6022: 6022,POA: Postal Areas,5: Western Australia,2021,5209
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2488: 2488,POA: Postal Areas,1: New South Wales,2021,3523
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2832: 2832,POA: Postal Areas,1: New South Wales,2021,2149
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3058: 3058,POA: Postal Areas,2: Victoria,2021,34906
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2172: 2172,POA: Postal Areas,1: New South Wales,2021,2892
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2084: 2084,POA: Postal Areas,1: New South Wales,2021,3759
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2099: 2099,POA: Postal Areas,1: New South Wales,2021,42917
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5011: 5011,POA: Postal Areas,4: South Australia,2021,13986
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4822: 4822,POA: Postal Areas,3: Queensland,2021,779
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5152: 5152,POA: Postal Areas,4: South Australia,2021,6389
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6420: 6420,POA: Postal Areas,5: Western Australia,2021,77
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6107: 6107,POA: Postal Areas,5: Western Australia,2021,48583
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2517: 2517,POA: Postal Areas,1: New South Wales,2021,13959
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3494: 3494,POA: Postal Areas,2: Victoria,2021,641
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3929: 3929,POA: Postal Areas,2: Victoria,2021,1130
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6316: 6316,POA: Postal Areas,5: Western Australia,2021,391
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6562: 6562,POA: Postal Areas,5: Western Australia,2021,1413
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2653: 2653,POA: Postal Areas,1: New South Wales,2021,2636
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5332: 5332,POA: Postal Areas,4: South Australia,2021,375
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7050: 7050,POA: Postal Areas,6: Tasmania,2021,14593
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4060: 4060,POA: Postal Areas,3: Queensland,2021,13450
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5238: 5238,POA: Postal Areas,4: South Australia,2021,4422
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6463: 6463,POA: Postal Areas,5: Western Australia,2021,23
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3156: 3156,POA: Postal Areas,2: Victoria,2021,38484
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6386: 6386,POA: Postal Areas,5: Western Australia,2021,114
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3219: 3219,POA: Postal Areas,2: Victoria,2021,20309
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3575: 3575,POA: Postal Areas,2: Victoria,2021,842
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4615: 4615,POA: Postal Areas,3: Queensland,2021,7356
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6151: 6151,POA: Postal Areas,5: Western Australia,2021,17226
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5720: 5720,POA: Postal Areas,4: South Australia,2021,252
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3857: 3857,POA: Postal Areas,2: Victoria,2021,389
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6308: 6308,POA: Postal Areas,5: Western Australia,2021,1568
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2396: 2396,POA: Postal Areas,1: New South Wales,2021,834
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3896: 3896,POA: Postal Areas,2: Victoria,2021,351
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4552: 4552,POA: Postal Areas,3: Queensland,2021,9019
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2256: 2256,POA: Postal Areas,1: New South Wales,2021,16039
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5043: 5043,POA: Postal Areas,4: South Australia,2021,20327
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6161: 6161,POA: Postal Areas,5: Western Australia,2021,166
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3030: 3030,POA: Postal Areas,2: Victoria,2021,119201
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2125: 2125,POA: Postal Areas,1: New South Wales,2021,16620
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5291: 5291,POA: Postal Areas,4: South Australia,2021,10151
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2621: 2621,POA: Postal Areas,1: New South Wales,2021,6688
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3340: 3340,POA: Postal Areas,2: Victoria,2021,25614
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3664: 3664,POA: Postal Areas,2: Victoria,2021,1139
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7178: 7178,POA: Postal Areas,6: Tasmania,2021,325
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3542: 3542,POA: Postal Areas,2: Victoria,2021,139
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6055: 6055,POA: Postal Areas,5: Western Australia,2021,32320
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6083: 6083,POA: Postal Areas,5: Western Australia,2021,3570
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2768: 2768,POA: Postal Areas,1: New South Wales,2021,28864
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3101: 3101,POA: Postal Areas,2: Victoria,2021,24499
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6505: 6505,POA: Postal Areas,5: Western Australia,2021,134
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2585: 2585,POA: Postal Areas,1: New South Wales,2021,235
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5483: 5483,POA: Postal Areas,4: South Australia,2021,342
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6603: 6603,POA: Postal Areas,5: Western Australia,2021,1110
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2292: 2292,POA: Postal Areas,1: New South Wales,2021,2622
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3380: 3380,POA: Postal Areas,2: Victoria,2021,6220
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5351: 5351,POA: Postal Areas,4: South Australia,2021,6195
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2095: 2095,POA: Postal Areas,1: New South Wales,2021,16296
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2347: 2347,POA: Postal Areas,1: New South Wales,2021,1865
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3305: 3305,POA: Postal Areas,2: Victoria,2021,13344
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4340: 4340,POA: Postal Areas,3: Queensland,2021,6007
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4600: 4600,POA: Postal Areas,3: Queensland,2021,910
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5271: 5271,POA: Postal Areas,4: South Australia,2021,7663
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6423: 6423,POA: Postal Areas,5: Western Australia,2021,146
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2048: 2048,POA: Postal Areas,1: New South Wales,2021,7619
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3251: 3251,POA: Postal Areas,2: Victoria,2021,524
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3964: 3964,POA: Postal Areas,2: Victoria,2021,174
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7054: 7054,POA: Postal Areas,6: Tasmania,2021,9609
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7305: 7305,POA: Postal Areas,6: Tasmania,2021,1265
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4170: 4170,POA: Postal Areas,3: Queensland,2021,28030
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4702: 4702,POA: Postal Areas,3: Queensland,2021,29819
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0845: 0845,POA: Postal Areas,7: Northern Territory,2021,396
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3084: 3084,POA: Postal Areas,2: Victoria,2021,27045
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3620: 3620,POA: Postal Areas,2: Victoria,2021,8340
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3102: 3102,POA: Postal Areas,2: Victoria,2021,6620
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6054: 6054,POA: Postal Areas,5: Western Australia,2021,21029
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2305: 2305,POA: Postal Areas,1: New South Wales,2021,13108
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3088: 3088,POA: Postal Areas,2: Victoria,2021,27181
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4112: 4112,POA: Postal Areas,3: Queensland,2021,8737
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4824: 4824,POA: Postal Areas,3: Queensland,2021,3380
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2016: 2016,POA: Postal Areas,1: New South Wales,2021,13072
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2145: 2145,POA: Postal Areas,1: New South Wales,2021,87531
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2320: 2320,POA: Postal Areas,1: New South Wales,2021,39163
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5112: 5112,POA: Postal Areas,4: South Australia,2021,20445
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3227: 3227,POA: Postal Areas,2: Victoria,2021,5459
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6253: 6253,POA: Postal Areas,5: Western Australia,2021,655
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2770: 2770,POA: Postal Areas,1: New South Wales,2021,61494
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3580: 3580,POA: Postal Areas,2: Victoria,2021,1101
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5655: 5655,POA: Postal Areas,4: South Australia,2021,106
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4164: 4164,POA: Postal Areas,3: Queensland,2021,19263
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6065: 6065,POA: Postal Areas,5: Western Australia,2021,68443
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2258: 2258,POA: Postal Areas,1: New South Wales,2021,5253
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6418: 6418,POA: Postal Areas,5: Western Australia,2021,742
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3595: 3595,POA: Postal Areas,2: Victoria,2021,673
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4309: 4309,POA: Postal Areas,3: Queensland,2021,3366
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4410: 4410,POA: Postal Areas,3: Queensland,2021,1156
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5715: 5715,POA: Postal Areas,4: South Australia,2021,30
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2479: 2479,POA: Postal Areas,1: New South Wales,2021,5780
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3418: 3418,POA: Postal Areas,2: Victoria,2021,2875
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3956: 3956,POA: Postal Areas,2: Victoria,2021,3037
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7184: 7184,POA: Postal Areas,6: Tasmania,2021,909
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4885: 4885,POA: Postal Areas,3: Queensland,2021,4021
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2865: 2865,POA: Postal Areas,1: New South Wales,2021,927
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4422: 4422,POA: Postal Areas,3: Queensland,2021,447
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4678: 4678,POA: Postal Areas,3: Queensland,2021,818
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3051: 3051,POA: Postal Areas,2: Victoria,2021,14953
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3190: 3190,POA: Postal Areas,2: Victoria,2021,12007
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3940: 3940,POA: Postal Areas,2: Victoria,2021,5246
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6122: 6122,POA: Postal Areas,5: Western Australia,2021,21803
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6798: 6798,POA: Postal Areas,9: Other Territories,2021,1692
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5601: 5601,POA: Postal Areas,4: South Australia,2021,88
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3292: 3292,POA: Postal Areas,2: Victoria,2021,191
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5340: 5340,POA: Postal Areas,4: South Australia,2021,1457
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2049: 2049,POA: Postal Areas,1: New South Wales,2021,12258
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2727: 2727,POA: Postal Areas,1: New South Wales,2021,348
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3469: 3469,POA: Postal Areas,2: Victoria,2021,269
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6466: 6466,POA: Postal Areas,5: Western Australia,2021,56
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0828: 0828,POA: Postal Areas,7: Northern Territory,2021,1697
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2431: 2431,POA: Postal Areas,1: New South Wales,2021,5628
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4018: 4018,POA: Postal Areas,3: Queensland,2021,14097
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3770: 3770,POA: Postal Areas,2: Victoria,2021,3306
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4216: 4216,POA: Postal Areas,3: Queensland,2021,39714
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6721: 6721,POA: Postal Areas,5: Western Australia,2021,4367
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2060: 2060,POA: Postal Areas,1: New South Wales,2021,15135
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4064: 4064,POA: Postal Areas,3: Queensland,2021,12191
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2093: 2093,POA: Postal Areas,1: New South Wales,2021,23555
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3323: 3323,POA: Postal Areas,2: Victoria,2021,91
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2399: 2399,POA: Postal Areas,1: New South Wales,2021,623
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2844: 2844,POA: Postal Areas,1: New South Wales,2021,1312
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3506: 3506,POA: Postal Areas,2: Victoria,2021,33
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2558: 2558,POA: Postal Areas,1: New South Wales,2021,11099
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3816: 3816,POA: Postal Areas,2: Victoria,2021,3227
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3154: 3154,POA: Postal Areas,2: Victoria,2021,4500
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3489: 3489,POA: Postal Areas,2: Victoria,2021,62
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5037: 5037,POA: Postal Areas,4: South Australia,2021,11702
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4343: 4343,POA: Postal Areas,3: Queensland,2021,12173
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3027: 3027,POA: Postal Areas,2: Victoria,2021,9448
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3892: 3892,POA: Postal Areas,2: Victoria,2021,1183
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5046: 5046,POA: Postal Areas,4: South Australia,2021,9756
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2382: 2382,POA: Postal Areas,1: New South Wales,2021,1381
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3555: 3555,POA: Postal Areas,2: Victoria,2021,21043
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4377: 4377,POA: Postal Areas,3: Queensland,2021,625
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4743: 4743,POA: Postal Areas,3: Queensland,2021,556
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5420: 5420,POA: Postal Areas,4: South Australia,2021,78
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3677: 3677,POA: Postal Areas,2: Victoria,2021,19214
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4114: 4114,POA: Postal Areas,3: Queensland,2021,29702
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4511: 4511,POA: Postal Areas,3: Queensland,2021,9929
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2619: 2619,POA: Postal Areas,1: New South Wales,2021,9601
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5110: 5110,POA: Postal Areas,4: South Australia,2021,9345
